date,avg_temp,max_temp,min_temp,mean_wind_speed,max_sus_wind_speed,crime_count
2015-12-22,40,48.8,36.8,7.76666666666667,17.0333333333333,694
2015-12-23,47.5,59.5,36.9666666666667,13.9666666666667,26.6666666666667,753
2015-12-24,43.4333333333333,58.2666666666667,36.1333333333333,14.2666666666667,26.9666666666667,675
2015-12-25,40.5,43.4666666666667,36.9333333333333,8.56666666666667,17.9666666666667,498
2015-12-26,41,43.2333333333333,37.8333333333333,13.9,20.2333333333333,639
2015-12-27,40.2666666666667,43.1666666666667,37.6666666666667,22.0666666666667,32.6666666666667,626
2015-12-28,35.1,39.0333333333333,32.4,29.7666666666667,45.6666666666667,515
2015-12-29,35.6333333333333,41.6333333333333,31.9,13.7333333333333,25.7333333333333,623
2015-12-30,30,34.7,28.0666666666667,6.8,11.9666666666667,603
2015-12-31,,,,,,609
2016-01-01,24.7666666666667,29.3333333333333,19.5666666666667,12.5333333333333,21.6333333333333,1074
2016-01-02,28.8,33.3,22.0333333333333,9.93333333333333,22,574
2016-01-03,28.7666666666667,32.6666666666667,24.1,11.9666666666667,18.6333333333333,618
2016-01-04,28.2333333333333,31.3,25.7333333333333,13.5333333333333,23.6,626
2016-01-05,26.8666666666667,33.3333333333333,20.9666666666667,10.7333333333333,18.6333333333333,624
2016-01-06,31,38.2333333333333,23.9,10.8,17.3333333333333,626
2016-01-07,37.1666666666667,39.8666666666667,32.3333333333333,7.26666666666667,12.6333333333333,706
2016-01-08,39.5666666666667,44.0666666666667,37.0333333333333,6.33333333333333,12.3333333333333,742
2016-01-09,39.8333333333333,45,32.4,7.4,12.9666666666667,649
2016-01-10,20.8666666666667,37.1333333333333,9.2,16.0666666666667,26.7,595
2016-01-11,7.1,22.7333333333333,1.1,11.5666666666667,20,512
2016-01-12,15.5,24.8666666666667,5.16666666666667,15.2333333333333,24,548
2016-01-13,8.3,21.5,2.16666666666667,10.9,18.9666666666667,653
2016-01-14,33.3666666666667,45.1333333333333,16.9333333333333,10.4,19.7,733
2016-01-15,41.3333333333333,45.2333333333333,31.8,13.1333333333333,21.7,732
2016-01-16,29.9666666666667,37.1,26.3666666666667,11.9,17.3666666666667,650
2016-01-17,9.33333333333333,27.3333333333333,2.3,12.8666666666667,19.3,537
2016-01-18,1.66666666666667,9.66666666666667,-3.1,12.8333333333333,19.6666666666667,512
2016-01-19,7.3,17.2666666666667,0.366666666666667,7.86666666666667,16.0333333333333,610
2016-01-20,17.9,23.0333333333333,10.7666666666667,4.86666666666667,11.3333333333333,618
2016-01-21,21,26.4666666666667,16.1666666666667,4.8,10.0333333333333,632
2016-01-22,26.7666666666667,30.3333333333333,21.5666666666667,10.4666666666667,21.3333333333333,699
2016-01-23,30.3666666666667,31.7,27.4333333333333,11,20.7333333333333,721
2016-01-24,28.7333333333333,35.3,24.8,8.66666666666667,15.2666666666667,672
2016-01-25,33.6,40.6,28.2666666666667,8.93333333333333,17.0333333333333,742
2016-01-26,33.9333333333333,42.7666666666667,28.5666666666667,14.2666666666667,22.2666666666667,640
2016-01-27,28.3,35.1,25.4666666666667,9.76666666666667,18.4,669
2016-01-28,35.0666666666667,39.7333333333333,30.2666666666667,14.7333333333333,23.7,751
2016-01-29,28.7666666666667,36,23.5333333333333,10.6,20.3,746
2016-01-30,39.3333333333333,47.6,29.9,12.3333333333333,23,742
2016-01-31,44.5666666666667,49.3333333333333,38.8666666666667,8.3,13.9,664
2016-02-01,36.4,44.0333333333333,33.3333333333333,7.16666666666667,14.3,842
2016-02-02,34.3333333333333,38.5666666666667,32.0666666666667,10,22.9666666666667,611
2016-02-03,36.8666666666667,38.8333333333333,34.1333333333333,9.63333333333333,22.2666666666667,679
2016-02-04,27.9,34.8666666666667,21.6333333333333,9.53333333333333,14.6,670
2016-02-05,29.5333333333333,31.4666666666667,25.8666666666667,8.43333333333333,14.7,659
2016-02-06,31.8,41.1333333333333,27.0333333333333,8.6,15.7333333333333,695
2016-02-07,39.9333333333333,44.1333333333333,32.9666666666667,11.4,19.6333333333333,616
2016-02-08,33,42.7666666666667,27.8666666666667,9.5,16,569
2016-02-09,19.6333333333333,27.2666666666667,16.7,11.2666666666667,16.3666666666667,545
2016-02-10,14.8666666666667,19.4,11,12.6666666666667,19.9333333333333,565
2016-02-11,14.5,20.4666666666667,9.63333333333333,7.93333333333333,13.2666666666667,581
2016-02-12,20.5666666666667,22.1666666666667,15.6666666666667,10.8333333333333,20.9666666666667,644
2016-02-13,10.6,19.5333333333333,4.13333333333333,11.4666666666667,25,596
2016-02-14,15.1666666666667,17.9666666666667,10.1666666666667,13.5,27.3333333333333,513
2016-02-15,21.1333333333333,28.8666666666667,15.8333333333333,10.4666666666667,24.3666666666667,551
2016-02-16,28,31.0666666666667,23.3666666666667,3.9,8.36666666666667,625
2016-02-17,29.0333333333333,31.5333333333333,25.9,10.0333333333333,17,639
2016-02-18,29.8,38.5,25.7,12.4,24,678
2016-02-19,48.7666666666667,62.8,33.6333333333333,22.7,34.6333333333333,772
2016-02-20,51.7666666666667,58.4666666666667,43.3666666666667,13.4333333333333,25.6333333333333,700
2016-02-21,39.5,54.5666666666667,34.4333333333333,12.1666666666667,20.6333333333333,706
2016-02-22,33.9333333333333,38.7333333333333,31.5666666666667,4.96666666666667,10.7,639
2016-02-23,33.9333333333333,36.6666666666667,31.2,6.13333333333333,13.9666666666667,630
2016-02-24,34.5666666666667,37.4666666666667,31.5,24.1666666666667,40.6,578
2016-02-25,32.8666666666667,34.6333333333333,31.2333333333333,19.6333333333333,36.3,697
2016-02-26,32.1333333333333,34.0333333333333,29,10.1333333333333,20.3333333333333,738
2016-02-27,37.3666666666667,53,29.4666666666667,11.9333333333333,20.4,689
2016-02-28,51.7333333333333,62.0666666666667,40.5,17.8666666666667,28.7,621
2016-02-29,41.4333333333333,56.7666666666667,33.6333333333333,14.4,23.7,645
2016-03-01,28.9666666666667,39.1,23.9333333333333,22.5666666666667,32.3333333333333,808
2016-03-02,22.6666666666667,31.7333333333333,16.5,9.9,18.6666666666667,606
2016-03-03,30.1666666666667,32.9,25.0666666666667,10.0333333333333,16.6333333333333,613
2016-03-04,30.9666666666667,34.2666666666667,26.4666666666667,10.6,19.7,701
2016-03-05,33.6,37.8333333333333,27.8,10.9,21,697
2016-03-06,39.0333333333333,51.3,32.5333333333333,10.8333333333333,21.3333333333333,714
2016-03-07,51.7,59.2333333333333,43.1,15.8,23,794
2016-03-08,61.2333333333333,69.3666666666667,52.7,13.6,22.0333333333333,721
2016-03-09,62.4333333333333,68.3,59,12.1333333333333,18.3,676
2016-03-10,46.2333333333333,61.3333333333333,39.9,8.7,17.9333333333333,713
2016-03-11,38.6333333333333,42.9333333333333,36.6666666666667,7.03333333333333,12.3,733
2016-03-12,40.3666666666667,44.5333333333333,36.5666666666667,3.93333333333333,9.33333333333333,744
2016-03-13,41.8333333333333,44.2,38.8,6.8,12.3,627
2016-03-14,42.8666666666667,45,40.0666666666667,4.96666666666667,9,683
2016-03-15,42.3333333333333,48.9,39.3,5.6,14,711
2016-03-16,51.8,57.2,44.0333333333333,17.2333333333333,29,744
2016-03-17,49.8,56,44.4333333333333,14.2666666666667,24.3333333333333,737
2016-03-18,41.9,54.2333333333333,35.6,9.8,15.3333333333333,789
2016-03-19,37.1666666666667,41.4666666666667,35.4666666666667,9.6,17.6666666666667,698
2016-03-20,36.2666666666667,38.5333333333333,34.3666666666667,13.1,19.9333333333333,685
2016-03-21,36.4,39.7333333333333,33.8666666666667,7.76666666666667,14.3,697
2016-03-22,49.3666666666667,64.9333333333333,37.7666666666667,13.5,21.0666666666667,722
2016-03-23,39.6333333333333,41.2,38.3666666666667,18,23.4,686
2016-03-24,38.9333333333333,42.0666666666667,34.5666666666667,14.8333333333333,30,677
2016-03-25,33.4666666666667,38.4333333333333,30.9666666666667,9.03333333333333,21.3666666666667,715
2016-03-26,38.9666666666667,42.9333333333333,34.0333333333333,8.36666666666667,15.0333333333333,735
2016-03-27,45.8333333333333,55.9666666666667,39.4,6.43333333333333,15.0333333333333,631
2016-03-28,43.5666666666667,51.8,40.4666666666667,10.1666666666667,17,741
2016-03-29,41.1333333333333,45.3,37.5,5.16666666666667,11.6666666666667,739
2016-03-30,49.0333333333333,60.5333333333333,41.7,13.5333333333333,25.7,716
2016-03-31,60.4333333333333,66.5,48.1,17.4666666666667,29.2666666666667,754
2016-04-01,42.5333333333333,56.1666666666667,38.6,8.96666666666667,21.3666666666667,813
2016-04-02,36.7,44.2333333333333,32.9,13.7333333333333,28,651
2016-04-03,41.5333333333333,69.9666666666667,30.4333333333333,14.1666666666667,28.0666666666667,706
2016-04-04,40.4666666666667,3380.33333333333,32.0666666666667,20,31.6666666666667,659
2016-04-05,33.9333333333333,44.3,30.7333333333333,12.9333333333333,20.6666666666667,674
2016-04-06,45.7666666666667,49.8333333333333,38.3666666666667,13.4,26.3666666666667,659
2016-04-07,40.3333333333333,47.8333333333333,34.8333333333333,11.6,20.0333333333333,740
2016-04-08,38.2333333333333,41.0666666666667,35.1333333333333,9.46666666666667,24.3333333333333,624
2016-04-09,29.4333333333333,37.4666666666667,23.8333333333333,15.8,27.5666666666667,688
2016-04-10,38.2666666666667,47.5,29.7666666666667,16.7,25.6666666666667,702
2016-04-11,49.1666666666667,51.0333333333333,42.8,9.43333333333333,16.6666666666667,674
2016-04-12,38.5,42.5,35.8,8.63333333333333,15.6666666666667,698
2016-04-13,41.0333333333333,45.7333333333333,36.9333333333333,8.96666666666667,16.7333333333333,714
2016-04-14,44.1666666666667,48.9333333333333,40,8.7,15.0333333333333,690
2016-04-15,45.8666666666667,50.2,42.1333333333333,7.4,12,811
2016-04-16,47.7666666666667,52.0333333333333,43.8666666666667,5.96666666666667,10.3666666666667,734
2016-04-17,54.0333333333333,60.6333333333333,48.2,5.3,9.7,708
2016-04-18,55.7,63.9666666666667,49.5666666666667,3.3,9.03333333333333,737
2016-04-19,48.3666666666667,61.5666666666667,42.9333333333333,14.9,24.3666666666667,703
2016-04-20,52,62.0333333333333,45.9333333333333,8.23333333333333,17.0333333333333,686
2016-04-21,57.4666666666667,65.3333333333333,50.9333333333333,6.1,12.9333333333333,713
2016-04-22,48.2333333333333,61.1333333333333,40.4666666666667,15.5333333333333,31.6666666666667,728
2016-04-23,44.1333333333333,51.2,41.2,10.6,21.3,691
2016-04-24,50.8666666666667,62.8666666666667,43.2333333333333,6.46666666666667,13.3333333333333,753
2016-04-25,68.4,80.3666666666667,53.4333333333333,11.9,20.9666666666667,758
2016-04-26,50.3,76.8666666666667,41.1333333333333,18.1,25.7333333333333,691
2016-04-27,43.4666666666667,46.1,41.6,18.4666666666667,26.6666666666667,658
2016-04-28,44.8,48.6333333333333,42.8666666666667,13.3333333333333,21.3666666666667,731
2016-04-29,42.8666666666667,44.2,41.4,10.7666666666667,18.6666666666667,715
2016-04-30,44.2,46.4666666666667,41.3,13.5666666666667,23.0666666666667,603
2016-05-01,44.1666666666667,45.1666666666667,42.7333333333333,14.5666666666667,21.9333333333333,806
2016-05-02,45.6333333333333,48.8333333333333,42.9,13.1666666666667,20.3666666666667,755
2016-05-03,52.4333333333333,65.7333333333333,43.6666666666667,6.7,15.0333333333333,735
2016-05-04,50.2333333333333,63.9666666666667,43.7666666666667,15.3666666666667,24.6666666666667,682
2016-05-05,43.9,51.3333333333333,41.2666666666667,19.1,30.3,696
2016-05-06,59,82.1666666666667,44.2333333333333,6.5,15.9333333333333,794
2016-05-07,63.5,81.2,48.8,14.0333333333333,35.3666666666667,740
2016-05-08,52.8,66.5666666666667,45.9666666666667,5.63333333333333,13.2666666666667,726
2016-05-09,52.6333333333333,61.3666666666667,48.0666666666667,7.96666666666667,15.7,729
2016-05-10,51.8,57.7,49.0333333333333,9.83333333333333,16.6333333333333,712
2016-05-11,52.0666666666667,56.6,49.3333333333333,4.03333333333333,8.36666666666667,757
2016-05-12,57.9,69.2,48.6,7.06666666666667,16.0666666666667,688
2016-05-13,58.8,67.6333333333333,50.5666666666667,9.66666666666667,16.3333333333333,808
2016-05-14,46.4,59.9333333333333,42.7,11.9333333333333,21.9333333333333,720
2016-05-15,44.2,50.1,40.4333333333333,8.4,18.3333333333333,738
2016-05-16,56.3333333333333,68.1333333333333,45.8666666666667,10.7666666666667,18.9666666666667,781
2016-05-17,51.8333333333333,65.4,45.4,11.9333333333333,18.3333333333333,688
2016-05-18,48.9666666666667,54.2333333333333,46.3333333333333,9.5,19.3666666666667,799
2016-05-19,51.2666666666667,58.5333333333333,46.3333333333333,3.8,8.6,763
2016-05-20,54.4666666666667,58.1666666666667,50.0666666666667,4.93333333333333,12.6666666666667,803
2016-05-21,58,64.9,51.7333333333333,10.0333333333333,15,791
2016-05-22,59.3333333333333,67.2,53.5333333333333,7.6,14.6666666666667,750
2016-05-23,59.8,68.9,52.3666666666667,6.5,12.3,781
2016-05-24,72.5,86.3333333333333,59.2333333333333,9.96666666666667,21.3,803
2016-05-25,73,84.8666666666667,65.3666666666667,9.23333333333333,17.3666666666667,718
2016-05-26,69.8666666666667,82.9,59.7666666666667,8.4,17.3666666666667,765
2016-05-27,71.6,80.8333333333333,62.9666666666667,9.4,15,798
2016-05-28,72.6,80.5333333333333,64.2333333333333,13.1666666666667,24.0333333333333,791
2016-05-29,73.8333333333333,80.2333333333333,63.7333333333333,10.2666666666667,18.6666666666667,798
2016-05-30,71.2666666666667,78.7666666666667,66,4.86666666666667,9.96666666666667,819
2016-05-31,65.3,72.6333333333333,61.6333333333333,4.66666666666667,14.3666666666667,754
2016-06-01,63.3,71.0333333333333,59.9666666666667,4.56666666666667,11.2333333333333,912
2016-06-02,70.5333333333333,77.6,62.6666666666667,5.63333333333333,13.6,797
2016-06-03,64.5666666666667,73.3666666666667,58.7,4.3,10.6,821
2016-06-04,69,73.5333333333333,63.1,8.26666666666667,20.3666666666667,827
2016-06-05,69.1666666666667,78.5,63.3333333333333,8.8,19.6666666666667,778
2016-06-06,72.0666666666667,81.3333333333333,61.5333333333333,8.6,19.0333333333333,791
2016-06-07,60.7,73.8333333333333,57.2,9.8,16.7,754
2016-06-08,57.6666666666667,61.1333333333333,54.7333333333333,6.83333333333333,12.3,743
2016-06-09,62.5333333333333,69.8666666666667,56.9,6.83333333333333,13.9666666666667,724
2016-06-10,71.1,91.8333333333333,60.2,7.33333333333333,17.0333333333333,764
2016-06-11,83.1666666666667,91.2,68.3,8,14.6666666666667,814
2016-06-12,68.8,90.1333333333333,60.9666666666667,12.3333333333333,20.3333333333333,849
2016-06-13,63.0333333333333,73.8,57.9666666666667,6.63333333333333,17.6333333333333,794
2016-06-14,67.8,73.9666666666667,61.4666666666667,6.2,14.3,835
2016-06-15,74.3666666666667,86.9666666666667,66.9,7.93333333333333,16.7,787
2016-06-16,70.3,85.5333333333333,62.4,9.23333333333333,14.7,819
2016-06-17,64.9666666666667,71.9,61.9,11,19.9666666666667,827
2016-06-18,67.8666666666667,74.9333333333333,62.9666666666667,4.56666666666667,8.93333333333333,762
2016-06-19,76.8333333333333,89.1333333333333,65.8333333333333,6.33333333333333,16.6333333333333,811
2016-06-20,83.8,90.2666666666667,73.4,10.5666666666667,20.9666666666667,856
2016-06-21,72.4333333333333,80.5666666666667,68.3666666666667,6.73333333333333,13.6666666666667,822
2016-06-22,71.7333333333333,75.8,68.2333333333333,5.86666666666667,13.6333333333333,749
2016-06-23,67.6666666666667,72.5666666666667,65.6,7.4,16.3333333333333,800
2016-06-24,68.8,73.1666666666667,65.1,8.06666666666667,15.6666666666667,807
2016-06-25,74.7666666666667,85.8333333333333,67.8666666666667,7.46666666666667,15.3333333333333,812
2016-06-26,78.1666666666667,86.6333333333333,69.8333333333333,8.43333333333333,16.0333333333333,773
2016-06-27,80.4666666666667,89.3,72.1666666666667,7.33333333333333,18.6333333333333,768
2016-06-28,65.5666666666667,77.4,62.4,10.5333333333333,20.6666666666667,767
2016-06-29,65.1666666666667,70,59.9666666666667,6.5,10.9333333333333,803
2016-06-30,70.9333333333333,76.7333333333333,63.3333333333333,6.6,13.7333333333333,848
2016-07-01,67.7,76.7,64.2333333333333,11.2333333333333,22.6,951
2016-07-02,66.9666666666667,70.9666666666667,62.3666666666667,4.86666666666667,10.6333333333333,756
2016-07-03,67.8666666666667,72.5333333333333,62.0333333333333,5.4,11.6666666666667,782
2016-07-04,68.4666666666667,72.6666666666667,64.0333333333333,6.56666666666667,12.7,846
2016-07-05,75.1666666666667,84.8333333333333,67.6666666666667,4.96666666666667,11.0333333333333,894
2016-07-06,77.1666666666667,87.1666666666667,67.8333333333333,8.5,21.3666666666667,741
2016-07-07,76.8666666666667,83.6666666666667,71,6.26666666666667,11.5666666666667,788
2016-07-08,76.8666666666667,87.0666666666667,69.6333333333333,6.3,18.3333333333333,789
2016-07-09,73.4,83.5333333333333,68,10.4333333333333,16.7,728
2016-07-10,70.4,74.95,65.65,5.25,12.05,760
2016-07-11,78.85,88.8,72.3,9.9,23.5,701
2016-07-12,83.1333333333333,87.8333333333333,78.5,12.1333333333333,19.7,779
2016-07-13,79,86.5,72.9333333333333,8.96666666666667,16.0666666666667,726
2016-07-14,76.2666666666667,86.4333333333333,68.7,9.96666666666667,20.4,768
2016-07-15,72.2,83.8666666666667,65.5,7.9,17.3666666666667,844
2016-07-16,67.2666666666667,71.6,63.5666666666667,6.83333333333333,10.6,780
2016-07-17,72.5666666666667,83.0333333333333,66.1333333333333,9.73333333333333,22.3333333333333,787
2016-07-18,75.1666666666667,82.9333333333333,68.9333333333333,6.63333333333333,15.6666666666667,799
2016-07-19,73.9333333333333,77.8,70.0333333333333,3.5,8.06666666666667,792
2016-07-20,77.1666666666667,86.2666666666667,71.2333333333333,4.5,11.6333333333333,822
2016-07-21,79.9333333333333,88.3333333333333,70.8333333333333,8.13333333333333,15.3333333333333,784
2016-07-22,78.1333333333333,87.5666666666667,70.7,6.6,17.3333333333333,790
2016-07-23,80.9,85.2333333333333,72.5,4.63333333333333,16.3333333333333,813
2016-07-24,78.1333333333333,90.2666666666667,69.5,10.6666666666667,21.3,790
2016-07-25,76.0333333333333,82.1666666666667,70.1,7.5,13,827
2016-07-26,75.1333333333333,79.6666666666667,68.9666666666667,3.03333333333333,7,877
2016-07-27,76.6333333333333,81.9666666666667,70.4666666666667,3.33333333333333,8.3,795
2016-07-28,75.3,79.8,70.9,3.96666666666667,9,774
2016-07-29,73.1333333333333,76.9333333333333,69.9666666666667,5.5,14.7333333333333,801
2016-07-30,71.7333333333333,74.9666666666667,68.6,8.83333333333333,15.3333333333333,926
2016-07-31,72.1333333333333,75.2333333333333,68.7666666666667,6.23333333333333,11.6666666666667,813
2016-08-01,73.3666666666667,76.4333333333333,69.8666666666667,5.7,12.3,862
2016-08-02,75.3,79.1,71.6666666666667,4.23333333333333,7.3,791
2016-08-03,77.3333333333333,82.6666666666667,72.2333333333333,3.43333333333333,9.63333333333333,771
2016-08-04,79.2333333333333,85,73.7,5.03333333333333,11.9666666666667,790
2016-08-05,78.5333333333333,85.7666666666667,74.1333333333333,5.46666666666667,10.9333333333333,862
2016-08-06,73.9666666666667,78.3666666666667,69.2666666666667,7.46666666666667,13.7333333333333,826
2016-08-07,73.7333333333333,78.1333333333333,68.9,4.46666666666667,12.0666666666667,838
2016-08-08,75.1,78.1,71.8333333333333,9.96666666666667,15.6333333333333,802
2016-08-09,75.9,80.2333333333333,71.3666666666667,6.5,11.3,723
2016-08-10,78.5666666666667,81.6666666666667,73.0333333333333,3.7,8.6,721
2016-08-11,82.2,91.0666666666667,75.8333333333333,7.76666666666667,20.3333333333333,851
2016-08-12,80.3666666666667,88.7333333333333,72.7666666666667,7.13333333333333,15.3333333333333,743
2016-08-13,76.6333333333333,83.8333333333333,73.1,5.96666666666667,14.0333333333333,825
2016-08-14,75.1333333333333,81.7333333333333,70.8333333333333,4.73333333333333,9.63333333333333,842
2016-08-15,73.9333333333333,78.9666666666667,71.2,6.23333333333333,15,842
2016-08-16,73.7666666666667,77.8333333333333,70.4666666666667,7.76666666666667,16.6333333333333,813
2016-08-17,77.3,86.1,71.0666666666667,5.4,11.6666666666667,861
2016-08-18,77.0666666666667,85.4,69.7333333333333,6.1,13.4333333333333,764
2016-08-19,75.0666666666667,83.4,68.9666666666667,7.76666666666667,19.7,792
2016-08-20,75.1666666666667,81.3666666666667,69.2666666666667,9.76666666666667,16.4,843
2016-08-21,67.7666666666667,76.1666666666667,61.4666666666667,8.33333333333333,14.7333333333333,785
2016-08-22,69.3333333333333,77.4,61.2333333333333,5.96666666666667,12.7,727
2016-08-23,72.8333333333333,79.6,64.0333333333333,8.16666666666667,17.0333333333333,751
2016-08-24,75.7333333333333,83.9666666666667,69.8,11.6,18.3333333333333,823
2016-08-25,74.8333333333333,82.8,70.6666666666667,4.96666666666667,9.33333333333333,770
2016-08-26,70.8666666666667,75.1,67.3,4.96666666666667,11.0333333333333,803
2016-08-27,73.6666666666667,84.4333333333333,67.7333333333333,7.13333333333333,12.7,818
2016-08-28,75.7666666666667,82.8333333333334,70.3666666666667,4.16666666666667,9.33333333333333,805
2016-08-29,74.1333333333333,78.6333333333333,71.4666666666667,4.8,9.63333333333333,881
2016-08-30,74.8333333333333,81.8333333333333,71.6333333333333,3.9,12.7,755
2016-08-31,71.9,78.1333333333333,69.7333333333333,9.73333333333333,21.7,776
2016-09-01,69.2,72.3666666666667,65.1,13.2,23.3,1020
2016-09-02,68.5666666666667,71.2333333333333,65.0666666666667,10.2666666666667,17.3666666666667,798
2016-09-03,68.6666666666667,71.0666666666667,63.7333333333333,8.4,15.6666666666667,829
2016-09-04,70.5,75.6333333333333,63.9666666666667,6.23333333333333,11.6666666666667,778
2016-09-05,76.2333333333333,87.4,67.1666666666667,9.1,20.3,820
2016-09-06,82.8333333333333,90.5333333333333,73.1333333333333,9.93333333333333,20.6333333333333,761
2016-09-07,83.4,90.1666666666667,77,9.93333333333333,17.7,720
2016-09-08,77.2333333333333,88.5333333333333,71.5666666666667,8.73333333333333,16.9666666666667,791
2016-09-09,74.6333333333333,80.1,70.1,5.23333333333333,12.6333333333333,818
2016-09-10,69.9,75.8,66.2,6.66666666666667,16.7,767
2016-09-11,66.5,74.1666666666667,59.1333333333333,7.03333333333333,14.9666666666667,755
2016-09-12,69.9,78.6333333333333,61.5666666666667,8.43333333333333,16.4,791
2016-09-13,73.9666666666667,84.0666666666667,65.1333333333333,8.33333333333333,13.9666666666667,785
2016-09-14,69.1333333333333,76.2333333333333,65.3666666666667,9.8,14.3666666666667,818
2016-09-15,69.3,72.1666666666667,65.9333333333333,9,14.7,822
2016-09-16,72.6666666666667,81.4,65.9666666666667,11.3,21.6333333333333,801
2016-09-17,73.9666666666667,81.1333333333333,66.7333333333333,8.06666666666667,16.3666666666667,834
2016-09-18,69.6333333333333,78.6666666666667,63.8,4.63333333333333,8.96666666666667,780
2016-09-19,73.7666666666667,86.7666666666667,64.8666666666667,8.53333333333333,18.9666666666667,712
2016-09-20,73.0333333333333,84.5666666666667,66.9666666666667,6.4,13.6666666666667,791
2016-09-21,71.0333333333333,77.8,66.9,6.96666666666667,21.3666666666667,731
2016-09-22,72.8333333333333,82.3,66.0666666666667,5.06666666666667,12.3,829
2016-09-23,69.7,76.6333333333333,66.7666666666667,7.3,12.9333333333333,840
2016-09-24,67.8,70.7333333333333,65.4666666666667,8.8,16.4,833
2016-09-25,70.9333333333333,83.0666666666667,64.5666666666667,8.63333333333333,15.0333333333333,809
2016-09-26,67.1,81.0333333333333,60.4,10.8333333333333,22.6666666666667,763
2016-09-27,62.3666666666667,69.4333333333333,54.9333333333333,9.16666666666667,19.3,733
2016-09-28,56.5666666666667,67.2666666666667,52.3333333333333,11.4666666666667,20,634
2016-09-29,61.9,64.0666666666667,54.5666666666667,16.6333333333333,27.3666666666667,702
2016-09-30,61.6666666666667,63.8666666666667,60.1,13.0666666666667,17.9333333333333,772
2016-10-01,61.0333333333333,62.9333333333333,58.7,7.3,18.7,846
2016-10-02,60,64.3,57.6333333333333,5.3,11.6666666666667,706
2016-10-03,61.4,63.9666666666667,58.9333333333333,4.53333333333333,10.0333333333333,769
2016-10-04,63.7666666666667,69.2666666666667,61,6.96666666666667,12.6,744
2016-10-05,70.0333333333333,80.6,63.3333333333333,10.0666666666667,19.0333333333333,802
2016-10-06,66.7,77.3666666666667,62.5333333333333,4.03333333333333,10.3666666666667,751
2016-10-07,66.9666666666667,73,58.3,8.8,14.7,862
2016-10-08,53.0666666666667,62.3666666666667,45.9333333333333,6.33333333333333,12.3666666666667,713
2016-10-09,56.6333333333333,60.3666666666667,50.4666666666667,7.63333333333333,15.7,681
2016-10-10,58.8333333333333,64.3,52.3333333333333,9,14.3666666666667,719
2016-10-11,65.0666666666667,73.5333333333333,57.1,8.73333333333333,13.9666666666667,694
2016-10-12,64.1666666666667,71.2666666666667,53.7666666666667,10.7333333333333,21.6333333333333,744
2016-10-13,48.9333333333333,57.9666666666667,43.2333333333333,7.6,14,693
2016-10-14,54.1666666666667,65.7,45.5,6.53333333333333,15.6666666666667,821
2016-10-15,60.5333333333333,68.9666666666667,51.4333333333333,11.9333333333333,20.3666666666667,821
2016-10-16,67.9333333333333,71,60.8,9.1,19.3333333333333,789
2016-10-17,71.5333333333333,82.6333333333333,63.6333333333333,13.5666666666667,27.0666666666667,816
2016-10-18,72.7333333333333,80.9666666666667,61.7666666666667,15.0333333333333,33.6666666666667,772
2016-10-19,60.8666666666667,67.4,56.5,4.33333333333333,8.66666666666667,710
2016-10-20,56.8,63.6666666666667,52.3666666666667,13.3333333333333,27.3333333333333,716
2016-10-21,49,52.6,45.4333333333333,14.3666666666667,24.3333333333333,760
2016-10-22,48.5,60,41.5333333333333,7.13333333333333,13.9333333333333,771
2016-10-23,58.1,72.6333333333333,47.3333333333333,8.76666666666667,17.6666666666667,784
2016-10-24,53.8,68.9,48.1333333333333,12.5,22.6666666666667,770
2016-10-25,50.4,53.3,47.1666666666667,8.6,18,734
2016-10-26,49.3666666666667,52.9,47.0666666666667,18.7,35.0666666666667,698
2016-10-27,48.6,51.4666666666667,45,8.86666666666667,20.3,729
2016-10-28,50.9,63.7,43.7333333333333,8.16666666666667,15.0333333333333,802
2016-10-29,65.7666666666667,71.4333333333333,54.5666666666667,11.6333333333333,25.6333333333333,831
2016-10-30,54.6,62.0333333333333,51.1666666666667,12.1333333333333,22.3666666666667,786
2016-10-31,51,57.3333333333333,46.1,10.6666666666667,17.3666666666667,866
2016-11-01,66.1333333333333,76,53.6333333333333,11.8333333333333,18.6666666666667,898
2016-11-02,62.2,71.5333333333333,56,4.1,10.9333333333333,748
2016-11-03,54.1666666666667,59.5333333333333,50.9,7.1,14.9333333333333,783
2016-11-04,53.9333333333333,56.0666666666667,51.5666666666667,7.53333333333333,14.0333333333333,783
2016-11-05,56.6666666666667,68.3,48.9666666666667,6.7,14,820
2016-11-06,56.3666666666667,65.9333333333333,50.0666666666667,7.53333333333333,12.3666666666667,753
2016-11-07,58.1666666666667,66.2,52.0333333333333,6.5,13.2666666666667,733
2016-11-08,56.9,63.9666666666667,52.6,9.43333333333333,22.3333333333333,644
2016-11-09,50.8666666666667,57.1333333333333,45.3666666666667,12.7666666666667,30.0666666666667,679
2016-11-10,51.1666666666667,63.5666666666667,44.4333333333333,9.1,17.3666666666667,720
2016-11-11,,,,,,797
2016-11-12,46.2,54,39.4,10.1,25.3333333333333,779
2016-11-13,46.3666666666667,56,38.4666666666667,9.93333333333333,20,659
2016-11-14,47.7666666666667,57.1,40.8333333333333,9.3,16,669
2016-11-15,50,56.6,42.9333333333333,4.96666666666667,9.66666666666667,711
2016-11-16,49.6,53.1,44.7,5.16666666666667,8.66666666666667,769
2016-11-17,57.7333333333333,72.5666666666667,48.4333333333333,12.6333333333333,25.0333333333333,809
