avg_temp,max_temp,min_temp,mean_wind_speed,max_sus_wind_speed
73.5,81.3,69.4,5.9,11.1
68.5,72.1,65.5,6.2,11.1
70.1,78.1,64.8,3.8,8.9
76.0,85.6,68.4,4.8,9.9
78.7,86.2,70.9,6.4,11.1
79.5,86.7,73.4,9.1,21.0
74.0,81.1,69.6,5.0,9.9
75.8,84.2,70.0,4.6,8.0
72.3,79.0,64.4,4.7,9.9
71.1,76.6,67.5,10.4,15.9
68.4,75.2,62.6,8.4,16.9
60.7,64.6,57.4,8.4,14.0
62.1,66.6,58.8,7.7,13.0
65.8,73.6,59.2,4.8,9.9
71.1,79.7,63.3,7.3,13.0
69.7,78.1,63.9,6.5,12.0
65.5,68.2,63.7,9.6,14.0
64.8,68.2,62.4,7.6,14.0
63.1,68.7,59.2,4.9,8.0
59.1,64.0,55.8,9.5,15.0
61.0,63.7,54.5,8.6,12.0
61.6,66.4,54.7,4.5,8.0
64.0,67.6,56.7,4.9,11.1
66.2,68.5,63.3,5.4,9.9
65.5,67.1,63.0,6.2,8.9
65.8,69.3,62.4,5.1,9.9
68.2,71.1,66.2,5.3,8.9
67.7,69.3,64.9,5.8,9.9
67.4,71.1,64.8,5.5,13.0
68.5,70.7,67.1,7.0,9.9
69.2,72.5,66.7,6.4,11.1
69.5,71.4,65.8,6.1,9.9
68.8,71.1,65.7,4.8,8.9
67.6,71.4,62.6,5.1,8.0
69.1,76.3,61.7,3.1,6.0
70.2,74.8,65.7,5.3,12.0
67.2,69.6,64.0,10.7,15.9
64.3,67.5,61.5,9.1,14.0
63.0,71.1,54.3,4.7,11.1
66.1,68.5,62.4,6.9,11.1
65.4,70.0,60.1,7.6,12.0
66.8,69.1,63.5,6.1,11.1
69.2,75.4,65.1,5.5,11.1
67.8,73.8,63.3,4.0,6.0
66.5,67.6,65.7,3.7,6.0
66.7,69.4,61.3,6.7,12.0
62.1,66.2,59.9,3.3,6.0
62.6,73.2,54.9,7.1,15.0
60.3,72.0,53.6,9.7,13.0
52.5,58.5,48.4,6.7,11.1
54.8,56.8,53.6,9.0,13.0
52.6,59.2,45.7,6.1,11.1
53.6,56.3,51.1,10.2,15.9
51.1,57.6,47.7,7.5,12.0
52.4,60.4,48.9,6.3,8.9
51.4,56.8,43.5,4.0,8.0
56.5,61.5,52.3,9.2,13.0
53.0,60.4,46.8,8.7,15.9
52.4,57.2,48.6,6.8,11.1
50.8,53.6,46.9,9.8,16.9
43.3,48.7,36.3,4.7,9.9
36.8,41.9,31.5,3.8,6.0
44.6,48.6,41.5,3.2,6.0
43.9,48.7,38.1,6.3,12.0
46.0,48.7,43.3,10.8,14.0
43.3,47.5,41.0,12.4,15.9
44.6,45.9,43.2,9.8,12.0
44.4,47.8,41.4,7.8,14.0
44.0,53.2,35.2,4.1,9.9
51.3,65.3,44.4,9.9,15.0
56.7,63.5,50.0,6.5,9.9
62.1,68.7,57.0,7.8,9.9
55.6,65.8,49.6,10.4,14.0
54.2,63.9,51.1,12.9,19.0
44.3,52.2,38.8,7.6,13.0
51.2,63.9,44.2,6.0,12.0
53.9,61.7,51.1,5.6,8.9
50.4,52.0,48.9,5.7,11.1
52.1,54.3,50.5,3.5,8.0
55.1,61.2,50.5,6.6,14.0
61.0,67.8,55.9,11.0,14.0
46.7,55.2,42.6,11.3,19.0
43.5,51.8,35.6,4.4,7.0
51.1,60.8,47.3,7.9,12.0
43.3,51.8,36.7,5.3,8.9
44.4,51.6,41.4,4.7,8.0
46.8,54.3,37.6,6.1,9.9
48.9,61.5,40.5,6.7,15.9
59.5,70.5,54.0,11.9,15.0
59.3,70.9,50.5,4.4,11.1
59.8,67.5,52.7,7.9,13.0
51.6,52.3,50.0,9.9,15.0
49.0,50.9,46.8,9.5,12.0
47.4,55.0,40.5,5.9,9.9
48.0,56.1,39.7,7.5,13.0
54.3,64.4,47.7,8.0,9.9
50.5,63.0,44.2,9.1,14.0
46.1,48.7,44.6,13.5,18.1
46.6,48.9,44.2,15.2,20.0
47.2,48.9,44.8,9.1,16.9
44.7,45.7,43.0,5.3,7.0
46.2,52.9,42.6,4.8,8.0
45.1,49.1,39.6,3.4,5.1
46.4,51.4,41.4,4.7,7.0
46.1,50.2,44.1,4.8,11.1
45.2,50.9,39.4,4.5,8.0
47.2,50.7,43.9,8.6,13.0
39.2,42.4,35.6,8.8,13.0
35.4,39.7,31.3,6.3,9.9
39.7,54.0,32.9,5.1,8.0
43.1,47.7,39.0,4.1,12.0
37.6,41.9,32.7,6.0,8.9
42.1,55.8,35.4,9.8,14.0
42.7,50.9,37.6,8.7,15.9
37.6,43.3,33.8,10.7,22.0
26.4,31.5,24.4,8.7,11.1
26.7,32.4,24.4,6.6,11.1
30.5,36.7,27.0,7.3,12.0
30.8,34.2,27.9,4.7,7.0
31.1,35.6,28.8,5.5,15.9
33.3,37.8,23.4,13.4,18.1
9.6,22.3,2.3,12.3,15.0
16.2,25.3,10.2,7.0,8.9
27.6,38.8,22.5,6.4,13.0
35.4,37.9,32.9,6.5,13.0
37.3,40.8,35.1,4.9,11.1
25.9,37.2,17.2,7.7,11.1
13.8,23.9,7.5,4.9,8.0
24.6,33.6,22.1,4.2,9.9
30.8,31.6,29.7,4.2,11.1
28.0,29.7,27.0,4.5,7.0
29.8,31.6,28.6,4.9,14.0
31.0,31.6,30.2,13.7,15.9
32.4,34.2,31.5,3.6,14.0
37.8,43.5,29.7,12.8,21.0
24.7,26.4,22.1,9.8,14.0
21.4,24.1,19.6,6.0,11.1
23.1,30.4,15.4,8.6,13.0
21.3,27.7,14.2,5.3,8.9
23.9,30.0,18.0,6.6,11.1
30.8,33.3,23.5,5.7,8.9
13.5,20.1,7.3,6.3,9.9
11.0,14.7,5.9,6.9,11.1
10.6,19.8,5.9,7.5,8.9
14.5,18.9,10.9,6.8,9.9
18.9,24.4,16.5,6.2,8.9
17.8,23.7,10.2,5.2,7.0
18.1,22.1,15.3,4.0,7.0
22.5,29.5,17.2,8.7,20.0
18.0,23.0,12.4,5.1,7.0
11.8,22.5,2.3,6.6,14.0
19.6,26.4,11.5,8.7,18.1
27.3,30.4,24.8,6.5,15.0
25.4,34.2,19.9,9.8,15.0
35.2,40.6,32.0,10.2,14.0
32.9,37.6,28.4,5.5,12.0
27.6,32.5,25.7,6.1,8.9
27.0,33.8,24.1,3.4,7.0
28.9,30.7,27.3,4.6,8.0
29.4,31.3,27.1,3.4,6.0
30.4,32.2,28.4,7.5,15.9
31.7,34.2,30.4,12.2,15.9
33.6,34.9,32.7,7.5,13.0
36.2,43.0,33.4,7.8,12.0
44.1,47.8,37.6,11.9,15.9
32.0,36.7,28.6,8.4,12.0
21.3,27.3,18.3,9.6,15.9
15.0,22.1,10.2,9.6,13.0
15.4,24.3,8.8,8.0,12.0
11.7,18.9,7.5,4.3,8.0
19.1,21.7,16.5,7.5,11.1
21.9,29.7,16.5,4.7,8.9
24.2,28.2,20.8,3.4,7.0
29.7,32.4,27.1,4.2,8.0
27.1,31.8,24.1,5.7,8.9
29.1,32.9,26.1,3.8,7.0
32.0,33.6,30.7,10.3,20.0
28.0,32.2,25.7,19.4,26.0
25.3,27.0,22.3,7.3,12.0
24.2,28.4,20.8,5.4,9.9
25.3,28.4,22.1,8.1,13.0
25.9,27.5,23.0,9.4,18.1
22.2,29.7,13.6,4.3,7.0
22.6,30.6,16.0,3.2,6.0
23.3,31.3,16.5,4.0,8.9
22.5,32.2,12.2,4.9,7.0
24.6,29.1,19.6,4.6,8.0
28.2,31.5,25.9,7.4,12.0
31.1,33.8,28.4,5.3,8.0
33.7,39.9,30.9,5.0,8.0
29.7,38.1,23.2,4.5,7.0
31.8,34.3,30.0,3.6,6.0
33.4,34.9,32.4,5.4,9.9
31.8,32.5,31.5,9.5,12.0
31.9,33.4,29.8,4.9,8.9
25.0,30.2,20.8,6.4,9.9
27.5,31.1,24.1,10.6,18.1
25.2,32.7,20.1,6.8,11.1
31.0,32.7,28.8,8.2,13.0
33.8,35.6,32.9,7.8,12.0
32.2,32.5,31.6,10.9,14.0
32.0,32.5,31.5,9.4,13.0
31.0,33.1,27.7,8.7,15.0
32.6,35.8,28.9,6.3,9.9
32.0,34.0,28.4,6.3,11.1
32.9,39.6,27.3,3.9,7.0
36.9,46.2,32.4,4.0,7.0
37.1,40.3,33.8,2.7,5.1
35.2,43.9,30.0,3.9,6.0
49.2,63.1,39.2,7.5,12.0
51.6,63.1,42.4,6.4,12.0
45.9,55.0,39.6,5.5,12.0
40.2,41.7,39.2,12.9,19.0
39.2,41.0,37.9,13.7,16.9
39.5,41.7,37.6,9.1,12.0
42.7,49.1,38.7,4.0,8.9
40.9,47.5,36.1,3.9,8.9
49.2,61.7,40.3,5.9,14.0
54.6,64.8,45.7,6.4,9.9
37.2,37.6,36.7,15.0,20.0
38.9,41.2,36.9,14.0,19.0
38.9,42.8,36.0,7.4,15.9
40.1,44.1,37.6,4.5,8.0
38.6,42.1,31.8,11.7,28.0
30.6,32.5,28.8,15.5,26.0
36.9,42.4,32.7,7.3,9.9
40.7,44.8,38.7,11.2,20.0
36.5,39.0,34.7,12.4,18.1
42.3,60.6,32.5,6.1,11.1
60.1,75.7,50.4,10.9,15.9
68.0,80.8,57.9,10.0,20.0
71.1,79.7,62.2,13.5,19.0
59.6,76.6,50.9,8.4,15.0
57.4,72.7,47.3,9.1,20.0
56.1,66.9,50.4,6.0,9.9
50.7,65.8,44.6,5.1,12.0
51.9,73.0,41.5,10.2,18.1
39.1,41.5,36.1,7.6,16.9
39.0,45.3,33.1,5.2,9.9
54.4,73.9,44.4,8.5,15.0
51.4,72.5,45.5,6.9,13.0
53.2,69.3,45.3,5.7,9.9
53.3,66.0,48.7,9.5,14.0
57.9,74.7,50.9,7.8,12.0
71.2,80.8,61.0,7.1,15.0
66.3,79.9,55.4,7.0,11.1
45.7,50.4,42.6,7.7,15.0
43.2,48.2,41.4,8.4,14.0
43.3,47.8,39.6,6.5,11.1
45.5,48.4,43.2,5.5,8.9
46.9,61.5,39.7,7.3,15.0
43.2,46.6,39.9,8.6,13.0
48.0,54.1,43.5,6.0,8.9
53.9,56.1,51.1,8.0,14.0
53.7,58.3,48.7,11.9,22.9
48.1,50.4,46.8,16.9,19.0
45.2,49.1,42.6,14.8,19.0
46.2,52.3,39.7,6.0,12.0
59.7,77.0,51.4,11.5,22.9
71.2,77.9,63.9,14.5,20.0
68.6,73.9,64.9,9.2,15.0
59.5,67.3,52.7,3.8,7.0
62.8,71.4,53.2,6.2,11.1
65.4,78.6,55.0,7.7,15.0
66.4,77.4,54.7,8.3,15.9
56.4,70.3,48.0,7.7,13.0
50.9,59.4,47.3,9.0,15.0
48.3,57.2,43.5,9.8,15.0
46.0,49.8,39.6,6.0,11.1
51.1,56.1,44.6,7.7,13.0
51.1,58.5,44.8,11.1,21.0
48.0,50.2,46.2,7.3,11.1
58.6,80.2,48.9,9.7,16.9
60.8,73.4,50.5,7.7,15.0
55.5,64.2,51.4,5.1,8.9
52.3,57.6,47.7,8.6,15.0
52.1,53.1,50.5,9.3,15.9
52.1,54.3,50.4,10.2,19.0
54.7,62.4,50.4,7.3,11.1
56.0,62.1,50.4,3.4,7.0
60.5,67.8,55.8,7.0,14.0
57.4,61.9,53.6,3.9,8.0
73.1,87.8,61.3,7.5,12.0
77.4,87.3,70.3,6.3,9.9
73.4,81.0,69.1,6.3,8.9
69.2,77.0,64.8,4.1,7.0
64.6,72.1,61.5,8.9,15.9
61.6,63.9,58.3,10.2,15.0
61.8,66.0,59.2,5.8,9.9
69.5,85.8,60.3,4.4,8.9
73.2,81.5,63.3,5.7,16.9
69.4,82.6,62.6,3.9,8.0
71.5,82.6,62.4,5.5,12.0
59.7,62.1,57.7,8.5,14.0
67.9,80.1,60.8,5.8,12.0
74.0,79.3,67.8,5.5,13.0
67.0,75.6,59.5,6.5,23.9
59.9,66.4,56.7,5.6,8.9
62.0,64.2,60.3,7.3,13.0
72.4,82.8,64.2,7.3,12.0
68.6,81.7,62.8,4.7,11.1
74.7,88.2,63.5,7.5,15.0
71.8,84.6,62.1,7.4,12.0
61.9,64.0,60.6,5.1,8.0
63.8,66.7,62.4,5.2,13.0
66.6,78.3,61.2,5.9,11.1
71.7,80.6,65.8,5.7,8.9
69.0,72.9,66.0,5.3,8.9
76.4,88.5,69.3,7.1,13.0
74.0,86.0,66.7,7.2,14.0
72.1,83.5,67.6,4.1,8.9
71.7,83.7,67.5,7.1,15.5
78.2,86.0,71.4,7.1,14.0
78.5,86.5,69.1,7.6,14.0
69.7,72.3,66.9,6.7,11.1
73.7,83.1,65.7,4.6,11.1
75.3,81.7,68.4,6.3,9.9
77.6,86.0,70.7,6.1,16.9
78.1,83.5,71.8,5.2,8.9
67.7,73.0,66.0,7.5,11.1
65.1,69.1,59.7,5.5,12.0
66.7,70.7,65.3,6.2,8.0
71.6,81.7,63.1,6.0,11.1
75.2,85.5,64.8,7.3,12.0
80.6,89.8,72.3,7.9,14.0
83.4,88.7,78.6,11.2,15.9
82.0,88.9,75.4,8.5,15.0
80.1,90.0,73.4,4.3,12.0
75.4,85.3,72.5,4.0,11.1
75.5,78.1,73.0,5.1,11.1
77.3,86.4,69.6,4.1,8.0
76.8,82.8,71.2,5.7,11.1
71.2,78.8,67.1,4.9,13.0
73.5,76.5,69.8,5.3,8.9
78.3,88.5,72.1,5.8,13.0
83.4,90.7,78.8,9.1,12.0
78.7,87.8,70.7,3.8,11.1
71.4,85.5,9999.9,5.7,8.9
75.6,80.6,71.4,5.0,11.1
74.8,82.0,69.8,5.4,9.9
76.8,81.0,73.0,6.1,13.0
78.2,87.3,72.3,5.6,13.0
85.1,91.8,78.4,10.6,16.9
75.8,88.3,67.1,5.9,16.9
71.3,85.1,64.8,7.9,13.0
71.6,76.8,67.6,4.4,9.9
76.7,86.2,70.0,5.9,9.9
81.2,90.1,76.5,7.2,11.1
73.7,76.6,69.1,5.3,9.9
72.9,77.7,70.5,3.6,6.0
71.2,75.2,65.1,6.8,14.0
71.9,76.1,67.3,4.0,8.9
76.1,82.4,70.2,4.5,7.0
74.4,81.0,67.1,4.7,8.0
76.1,79.3,70.2,3.8,8.0
77.1,84.9,71.2,4.6,9.9
72.9,80.1,65.7,4.3,8.9
74.5,82.0,66.9,5.3,11.1
76.7,86.4,72.1,8.2,20.0
80.1,86.7,72.9,6.2,9.9
78.7,86.4,73.6,3.9,8.9
81.3,90.7,75.0,4.4,8.0
80.6,88.5,77.5,3.8,8.0
81.7,89.6,75.9,999.9,999.9
77.9,88.3,73.2,5.6,12.0
78.8,84.0,75.2,4.6,9.9
74.1,81.1,65.7,5.3,8.0
71.9,78.4,67.3,4.5,9.9
71.1,77.4,64.6,3.8,8.0
77.2,87.4,70.3,4.8,7.0
81.7,90.0,74.8,7.6,15.0
76.5,86.0,69.8,5.9,13.0
72.6,76.5,69.1,7.9,11.1
72.7,74.7,70.7,7.3,11.1
72.6,75.4,68.9,6.3,9.9
72.1,76.5,66.6,7.0,12.0
68.7,73.2,63.9,7.6,13.0
71.0,82.8,62.1,6.3,8.9
76.2,86.2,66.9,7.2,12.0
80.7,91.8,72.3,7.5,13.0
81.7,90.5,74.3,8.3,13.0
81.0,90.0,74.7,9.9,15.9
78.2,88.9,72.1,7.5,12.0
74.6,81.9,69.6,5.6,11.1
67.9,80.6,60.8,7.1,12.0
60.7,68.2,53.6,7.2,13.0
62.7,75.4,52.9,5.1,12.0
74.1,82.8,68.7,11.6,16.9
75.1,82.6,66.2,13.2,19.0
62.6,73.0,55.4,5.3,8.0
61.8,64.6,57.0,6.4,9.9
63.7,69.4,60.1,8.4,11.1
66.8,73.0,61.2,7.9,11.1
67.8,82.6,55.9,4.6,8.9
70.5,79.7,63.7,5.6,8.0
66.1,68.9,61.5,4.4,12.0
66.8,72.3,61.7,6.8,9.9
67.6,75.2,60.6,9.1,20.0
60.7,67.1,54.7,6.1,14.0
65.6,72.5,62.4,5.6,11.1
63.0,64.8,61.7,7.2,9.9
65.6,71.1,63.0,6.7,9.9
77.3,87.8,69.1,7.9,12.0
67.6,79.3,63.3,4.8,8.9
74.0,88.3,65.8,8.8,16.9
74.3,84.9,61.5,14.3,19.0
56.7,57.7,54.3,11.8,16.9
56.6,59.2,53.2,4.5,9.9
56.6,63.3,49.1,3.9,8.9
62.8,75.4,53.4,4.0,8.0
64.0,73.4,60.6,7.5,15.0
61.6,72.5,52.0,4.4,9.9
55.8,69.3,48.0,13.9,22.9
51.9,53.4,48.9,15.0,22.0
51.2,55.0,46.0,6.3,14.0
51.8,59.7,44.2,3.9,8.9
59.4,76.5,49.5,3.6,8.9
62.5,72.1,53.8,4.4,8.9
63.5,78.4,52.0,5.1,11.1
67.4,74.3,58.5,4.8,9.9
72.0,83.5,61.3,3.8,7.0
68.3,79.0,60.4,4.1,9.9
61.1,65.8,58.5,5.2,8.9
60.1,62.4,56.1,6.6,13.0
55.5,64.9,45.7,4.8,9.9
56.6,63.3,49.3,10.5,18.1
55.9,70.2,46.8,6.5,15.9
58.9,67.3,56.1,7.2,14.0
55.8,57.9,51.6,6.2,11.1
52.6,59.9,45.0,4.3,8.0
55.8,70.0,48.2,6.0,11.1
52.7,67.1,44.4,7.6,13.0
50.9,64.9,41.9,3.9,8.0
60.3,66.2,54.9,8.7,15.0
66.5,71.8,61.2,8.1,13.0
64.0,71.2,59.2,6.3,13.0
65.5,70.7,58.8,15.4,22.0
58.0,65.1,53.6,14.9,22.0
45.6,58.1,42.3,9.6,15.0
41.4,49.5,34.7,5.5,9.9
50.0,62.1,43.5,9.0,15.0
48.5,57.9,45.5,10.3,12.0
46.2,49.3,41.2,7.3,12.0
45.8,50.2,40.5,7.8,11.1
43.9,51.3,38.1,5.7,9.9
46.8,50.2,42.6,9.5,19.0
39.9,45.1,34.0,14.9,25.1
37.4,45.1,31.6,6.4,12.0
44.2,59.5,35.4,8.3,12.0
52.9,66.9,43.2,5.6,11.1
55.1,62.1,47.8,5.2,11.1
57.8,68.7,47.1,5.8,9.9
57.9,69.3,50.2,6.7,8.9
52.5,56.1,50.5,7.1,9.9
52.0,57.4,45.3,8.0,12.0
42.0,48.2,38.8,9.7,14.0
43.4,52.3,37.4,6.3,11.1
43.7,48.0,36.7,5.8,9.9
42.9,46.8,38.5,6.0,8.9
39.1,44.2,34.2,6.4,11.1
37.6,50.7,30.7,8.3,16.9
42.3,48.4,38.1,6.6,12.0
47.0,56.5,41.5,9.4,15.9
60.9,65.8,56.5,11.0,16.9
38.9,61.2,28.4,9.2,13.0
33.1,37.2,30.2,11.0,25.1
38.7,41.0,32.2,8.7,18.1
25.4,33.1,19.8,9.8,15.0
29.3,34.5,23.4,7.3,12.0
32.7,43.7,26.2,6.4,13.0
41.4,50.0,37.0,10.3,15.0
41.7,50.4,29.8,10.3,15.0
25.0,29.1,22.6,10.8,15.0
27.0,32.5,24.1,7.0,11.1
28.3,31.6,22.3,4.5,7.0
30.7,35.4,28.2,5.7,11.1
26.8,33.1,22.8,7.9,11.1
16.6,22.6,11.7,7.9,13.0
18.9,21.9,15.1,8.5,14.0
17.4,25.2,12.2,4.7,6.0
19.5,24.8,15.1,5.9,12.0
31.5,39.6,25.2,8.7,15.0
33.5,37.9,30.6,6.5,15.0
27.6,37.9,21.9,13.4,26.0
15.2,21.7,10.4,14.2,23.9
13.7,21.0,9.1,6.8,12.0
15.1,23.2,9.0,2.8,5.1
23.5,28.2,18.1,3.9,9.9
20.5,27.3,13.6,6.3,9.9
15.9,20.7,12.7,7.6,9.9
18.1,23.2,14.9,5.4,8.0
17.7,26.1,12.6,4.3,8.0
28.2,31.1,24.8,7.5,9.9
28.9,34.3,18.9,6.8,15.0
28.8,33.6,23.7,5.4,9.9
29.7,31.3,28.8,5.9,9.9
30.5,32.2,29.7,7.5,16.9
30.4,32.5,28.2,10.7,16.9
23.9,29.5,17.4,6.9,9.9
19.4,28.6,14.0,8.9,12.0
24.9,35.8,18.9,7.5,13.0
39.5,46.4,35.4,10.1,14.0
49.2,54.1,46.6,9.8,14.0
36.7,55.8,20.1,10.3,15.0
17.9,25.2,13.5,8.9,14.0
27.3,35.4,23.5,7.6,9.9
28.0,33.6,21.2,6.4,9.9
19.4,30.0,12.7,5.5,8.9
28.0,32.0,24.4,7.2,11.1
20.0,23.7,17.6,6.5,9.9
16.0,23.7,10.0,9.3,12.0
20.5,30.2,13.8,4.6,12.0
25.3,29.1,22.3,4.1,8.9
25.2,27.7,22.5,7.8,13.0
25.4,28.6,22.6,9.3,13.0
24.0,27.3,20.7,5.2,8.0
20.1,26.6,16.0,5.6,8.0
24.0,26.8,21.7,8.2,11.1
20.4,23.5,14.7,5.1,8.0
25.2,33.6,18.3,10.0,14.0
32.4,35.4,27.9,9.3,15.0
24.3,28.2,20.7,7.2,12.0
19.5,23.4,18.0,5.4,11.1
7.8,16.7,0.1,7.8,15.0
10.6,18.5,5.5,6.8,11.1
13.4,19.8,7.9,6.5,9.9
20.5,30.0,15.3,7.7,11.1
24.9,29.5,21.0,5.9,11.7
27.7,29.3,23.0,4.4,6.0
21.2,26.2,17.8,6.5,12.0
26.3,31.8,21.6,5.3,8.0
29.6,34.3,26.2,6.5,9.9
30.2,31.6,28.0,6.0,13.0
23.7,29.1,19.2,12.8,16.9
21.3,23.5,19.4,17.4,27.0
22.2,24.3,19.0,22.6,35.0
11.7,21.9,1.4,6.8,12.0
13.6,25.3,7.0,9.2,13.0
20.5,28.6,14.7,6.4,11.1
28.3,31.6,24.4,5.4,8.9
28.8,31.6,24.8,6.0,9.9
19.6,25.7,12.7,7.4,13.0
7.5,13.8,3.6,8.2,11.1
4.8,13.8,-4.0,7.4,13.0
16.6,24.3,11.8,6.7,13.0
30.4,36.0,24.3,6.9,11.1
38.1,45.3,34.0,10.4,14.0
40.7,46.9,35.1,11.0,18.1
32.0,37.2,26.8,7.2,12.0
41.6,50.5,36.0,7.6,13.0
51.7,57.4,47.1,10.8,16.9
48.3,57.2,39.0,11.1,18.1
33.4,44.4,29.1,8.8,13.0
32.7,37.0,28.8,9.0,14.0
32.5,34.5,29.1,14.3,19.0
24.4,28.9,22.5,8.4,15.0
26.8,33.3,24.3,6.0,8.9
33.4,35.1,31.5,7.7,14.0
31.7,33.6,29.7,13.4,20.0
30.2,32.5,28.2,3.7,8.9
32.6,37.8,28.4,5.2,8.9
31.6,33.1,28.8,14.1,19.0
40.2,43.2,35.8,11.8,15.0
33.7,43.9,26.8,9.6,15.0
32.6,43.3,26.4,10.0,13.0
43.9,57.4,40.6,6.8,13.0
33.9,37.9,29.3,17.0,22.9
29.0,30.2,27.9,13.9,19.0
30.1,34.3,26.2,4.7,7.0
34.7,38.7,32.2,6.0,11.1
41.8,47.8,36.3,5.8,12.0
34.1,36.9,31.8,9.0,14.0
35.4,46.0,30.2,5.8,8.9
41.3,45.0,37.2,10.1,14.0
31.1,36.7,26.2,6.2,11.1
32.8,35.1,31.1,7.2,12.0
34.5,35.8,33.4,7.7,11.1
43.9,59.0,35.8,4.7,8.0
55.7,67.3,48.2,10.5,25.3
51.0,66.0,39.7,7.1,14.0
37.0,40.1,34.2,5.1,9.9
41.9,46.0,35.8,9.1,16.9
47.3,62.1,41.9,5.0,8.0
39.1,40.6,37.8,10.4,20.0
39.6,44.6,34.7,8.7,16.9
30.8,34.3,29.3,14.4,18.1
29.1,31.1,27.9,8.0,11.1
28.5,29.5,27.5,14.2,15.9
29.8,31.3,28.2,13.9,21.0
29.8,32.4,28.6,11.4,15.0
32.1,35.4,29.5,8.9,14.0
35.3,37.9,33.8,9.1,11.1
34.7,37.6,31.1,5.6,9.9
37.3,44.6,32.2,4.2,8.0
43.0,52.2,38.5,6.5,11.1
50.4,75.0,39.9,9.2,22.9
58.0,75.4,45.5,11.0,16.9
43.6,52.2,36.7,7.0,11.1
48.2,56.8,42.1,7.6,12.0
39.2,41.7,37.6,6.5,8.9
41.1,43.2,39.6,8.4,13.0
44.8,48.4,41.7,4.7,8.0
67.3,81.0,45.9,10.6,21.0
62.9,79.7,52.7,10.2,21.0
43.8,51.6,40.6,11.4,15.0
45.5,55.8,39.7,3.9,8.0
45.5,54.9,40.1,11.3,21.0
45.0,50.5,40.8,15.2,20.0
47.1,51.3,36.3,10.1,15.0
41.7,50.7,35.6,10.0,14.0
40.0,49.3,34.2,12.3,16.9
38.6,41.2,36.5,16.1,20.0
39.3,43.2,36.1,10.6,16.9
40.3,43.2,36.0,5.6,12.0
43.0,48.0,41.0,9.4,19.0
54.7,64.9,44.1,9.3,15.9
49.3,59.2,43.2,6.0,11.1
43.8,45.7,42.8,7.5,13.0
54.6,66.4,44.4,11.1,22.0
53.1,62.4,48.0,5.0,12.0
44.6,54.0,41.7,8.4,15.0
45.7,53.6,39.6,6.5,9.9
56.6,72.7,49.1,10.9,18.1
61.9,71.4,55.9,10.0,15.0
50.2,56.3,46.4,5.8,12.0
42.7,44.1,41.5,10.6,15.0
43.2,47.5,39.7,8.3,12.0
50.4,60.3,43.5,7.7,15.9
56.8,67.3,47.3,6.9,11.1
56.7,62.4,50.7,5.2,11.1
48.3,53.8,44.2,7.7,12.0
57.5,69.8,48.0,8.3,14.0
66.8,81.5,58.5,8.9,13.0
71.6,81.9,63.1,6.1,12.0
67.4,86.5,54.9,4.7,8.9
64.8,81.7,49.3,6.7,18.1
45.8,49.8,43.9,17.8,22.0
44.5,46.2,42.1,20.0,22.9
43.8,45.3,41.9,15.9,21.0
45.4,49.5,42.4,11.6,16.9
47.4,49.3,46.4,8.9,12.0
51.5,58.1,46.6,5.5,9.9
51.1,56.3,47.5,3.3,8.9
58.8,74.1,45.9,6.2,14.0
72.1,84.9,65.1,9.2,16.9
72.1,80.2,65.5,9.8,15.9
59.1,78.3,46.4,8.7,15.9
51.4,62.8,45.1,7.6,15.0
45.7,48.2,43.3,18.6,22.9
45.7,47.8,44.1,11.4,19.0
55.1,62.4,46.9,5.4,9.9
56.0,68.7,51.6,5.2,15.0
75.6,88.5,67.1,8.4,19.0
81.2,87.4,76.5,11.0,15.9
74.9,82.2,67.1,7.6,13.0
61.9,81.7,54.1,6.2,9.9
65.6,85.8,52.5,6.7,13.0
78.3,88.0,65.8,8.0,12.0
65.9,72.9,57.0,3.2,7.0
70.1,92.3,57.0,5.9,14.0
85.7,95.7,77.5,7.3,11.1
86.4,93.6,78.4,9.2,16.9
65.7,91.9,49.8,10.0,16.9
53.9,64.0,49.5,8.8,14.0
54.7,59.4,52.3,5.8,12.0
53.6,56.3,51.6,6.9,12.0
56.8,62.4,53.2,6.4,8.9
59.3,66.9,55.6,5.2,11.1
64.3,69.1,57.2,9.2,15.0
68.0,79.7,61.0,5.1,8.9
66.5,71.6,62.1,4.0,8.0
63.8,72.3,60.1,5.0,8.9
66.7,72.7,61.2,4.2,8.9
71.7,77.9,67.3,5.9,13.0
78.9,87.6,73.8,8.9,13.0
72.1,84.6,68.9,10.9,27.0
67.0,71.4,63.5,8.9,12.0
64.1,67.1,60.3,5.7,9.9
66.0,67.5,63.7,4.0,7.0
65.6,68.7,60.8,4.6,9.9
69.9,79.3,64.0,6.3,12.0
71.9,79.7,65.8,5.8,8.9
67.6,74.8,64.4,3.6,8.9
72.8,86.4,64.2,4.6,9.9
72.7,84.9,67.5,10.7,23.9
81.3,92.1,73.4,6.8,11.1
69.9,73.2,63.3,5.0,9.9
70.0,79.2,65.5,3.1,6.0
76.0,82.4,69.1,3.8,7.0
76.9,87.1,71.2,4.5,9.9
70.0,70.9,68.4,5.0,8.9
69.9,75.9,66.4,5.7,9.9
73.7,87.6,66.4,4.0,11.1
81.9,88.3,74.3,6.9,13.0
81.4,89.8,73.0,5.8,9.9
77.7,87.8,71.6,5.3,13.0
69.6,72.9,66.4,10.0,13.0
69.3,73.6,65.5,7.5,11.1
